function,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_div,last_time,generated_code,argument_size,output_size,temp_size,flops
FFT,float64,4096,4096,4096,1,8,NCCL,2,11.95,14.8,23.68,22.21,3.65,19.58,2517,4096,2048,1024,1052828191.0290346
FFT,float64,4096,4096,4096,4,4,NCCL,4,10.23,13.77,20.16,22.81,3.69,15.36,3471,4096,2048,1024,1863989480.406574
FFT,float64,4096,4096,4096,8,2,NCCL,4,28.07,8.5,22.92,26.56,2.3,16.74,7374,4096,2048,1024,1778756018.186609
FFT,float64,4096,4096,4096,2,8,NCCL,4,22.49,5.57,31.8,25.88,4.59,11.51,8427,4096,2048,1024,1270812982.9554424
FFT,float64,4096,4096,4096,1,16,NCCL,4,18.38,7.38,18.59,14.84,2.59,20.79,3832,4096,2048,1024,1340310617.2369494
FFT,float64,4096,4096,4096,16,1,NCCL,4,23.11,7.08,15.42,22.52,1.83,20.59,5783,4096,2048,1024,1306541457.9427345
FFT,float64,4096,4096,4096,8,4,NCCL,8,25.37,5.34,31.0,14.53,4.47,21.49,1583,4096,2048,1024,1307471054.2040608
FFT,float64,4096,4096,4096,4,8,NCCL,8,14.12,10.68,22.01,16.73,4.16,19.94,2089,4096,2048,1024,1961886204.3651755
FFT,float64,4096,4096,4096,1,32,NCCL,8,22.07,14.52,24.59,10.57,4.91,19.78,9753,4096,2048,1024,1889217191.4524083
FFT,float64,4096,4096,4096,32,1,NCCL,8,24.24,9.79,28.72,25.74,4.14,19.6,8952,4096,2048,1024,1130559193.755433
FFT,float64,4096,4096,4096,8,16,NCCL,32,28.7,11.49,33.6,15.68,1.63,22.21,5398,4096,2048,1024,1611766977.450775
FFT,float64,4096,4096,4096,16,8,NCCL,32,20.64,9.74,24.94,25.86,4.53,15.68,6621,4096,2048,1024,1405944015.0051823
FFT,float64,4096,4096,4096,1,64,NCCL,16,15.86,11.35,30.73,22.38,3.2,14.66,8506,4096,2048,1024,1797537378.8729668
FFT,float64,4096,4096,4096,64,1,NCCL,16,18.68,6.61,35.89,29.58,3.07,23.93,8062,4096,2048,1024,1246578412.6729102
FFT,float64,4096,4096,4096,16,16,NCCL,64,24.58,10.22,20.28,17.03,2.32,21.14,4670,4096,2048,1024,1932946441.5002155
FFT,float64,4096,4096,4096,1,128,NCCL,32,28.2,5.82,27.82,11.31,2.16,11.41,7560,4096,2048,1024,1028199371.6723264
FFT,float64,4096,4096,4096,128,1,NCCL,32,25.3,7.78,18.64,21.53,1.41,11.64,3727,4096,2048,1024,1080869138.482009
FFT,float64,4096,4096,4096,1,256,NCCL,64,10.25,5.1,26.56,18.07,3.94,15.07,3564,4096,2048,1024,1632063397.3739157
FFT,float64,4096,4096,4096,256,1,NCCL,64,22.6,9.99,32.07,14.28,4.22,17.92,8621,4096,2048,1024,1065839444.2933081
FFT,float64,4096,4096,4096,128,2,NCCL,64,25.34,9.9,17.18,28.19,1.91,20.2,8835,4096,2048,1024,1911252780.5857348
FFT,float64,4096,4096,4096,2,128,NCCL,64,26.52,13.48,39.09,15.24,2.18,24.47,6414,4096,2048,1024,1803480423.1014152
FFT,float64,8192,8192,8192,1,4,NCCL,1,26.43,5.54,39.69,29.54,3.32,17.31,5794,8192,4096,2048,1084705415.7593791
FFT,float64,8192,8192,8192,4,1,NCCL,1,11.03,14.83,30.37,17.88,2.92,18.38,4280,8192,4096,2048,1294984301.786585
FFT,float64,8192,8192,8192,2,2,NCCL,1,28.24,13.79,29.04,15.25,4.22,13.34,7049,8192,4096,2048,1868453776.7550616
FFT,float64,8192,8192,8192,2,4,NCCL,2,20.43,14.7,16.92,15.67,3.08,20.07,4801,8192,4096,2048,1071290410.7986748
FFT,float64,8192,8192,8192,4,2,NCCL,2,22.63,11.85,33.56,29.46,4.56,19.96,4965,8192,4096,2048,1815321349.5963192
FFT,float64,8192,8192,8192,8,1,NCCL,2,11.59,7.72,26.85,11.69,1.5,12.88,2717,8192,4096,2048,1351796011.464445
FFT,float64,8192,8192,8192,1,8,NCCL,2,24.94,13.76,27.12,28.99,4.82,20.44,9213,8192,4096,2048,1997863440.2443113
FFT,float64,8192,8192,8192,4,4,NCCL,4,22.68,11.39,16.22,26.84,4.15,24.3,7067,8192,4096,2048,1053623681.6975673
FFT,float64,8192,8192,8192,8,2,NCCL,4,10.74,10.92,37.46,23.99,3.83,12.84,2655,8192,4096,2048,1006669557.3865993
FFT,float64,8192,8192,8192,2,8,NCCL,4,28.0,5.91,22.77,12.2,3.46,16.46,7271,8192,4096,2048,1533149183.7055862
FFT,float64,8192,8192,8192,1,16,NCCL,4,18.4,10.6,20.24,20.02,3.7,17.49,9257,8192,4096,2048,1328298821.339233
FFT,float64,8192,8192,8192,16,1,NCCL,4,12.51,7.53,31.0,23.77,1.58,16.18,3730,8192,4096,2048,1831270437.9346251
FFT,float64,8192,8192,8192,8,4,NCCL,8,23.03,14.11,38.29,22.95,3.64,20.66,1380,8192,4096,2048,1571938410.812307
FFT,float64,8192,8192,8192,4,8,NCCL,8,17.03,8.49,20.01,23.91,2.05,14.9,6367,8192,4096,2048,1834466083.8398595
FFT,float64,8192,8192,8192,1,32,NCCL,8,27.81,12.15,17.0,18.34,2.71,15.66,3530,8192,4096,2048,1024622231.4648284
FFT,float64,8192,8192,8192,32,1,NCCL,8,24.47,14.51,31.24,24.53,2.01,17.19,3936,8192,4096,2048,1879594577.4683146
FFT,float64,8192,8192,8192,8,16,NCCL,32,18.49,14.49,31.88,13.69,3.3,23.09,6542,8192,4096,2048,1659412264.360389
FFT,float64,8192,8192,8192,16,8,NCCL,32,12.34,11.54,21.73,11.68,4.89,24.03,5157,8192,4096,2048,1175219939.989409
FFT,float64,8192,8192,8192,1,64,NCCL,16,14.57,10.19,38.4,11.8,3.98,12.08,5837,8192,4096,2048,1584825792.2263386
FFT,float64,8192,8192,8192,64,1,NCCL,16,27.6,7.2,38.96,17.61,4.12,12.49,6824,8192,4096,2048,1354677710.189442
FFT,float64,8192,8192,8192,16,16,NCCL,64,16.1,13.06,20.22,21.05,4.71,22.57,2329,8192,4096,2048,1595523699.9328566
FFT,float64,8192,8192,8192,1,128,NCCL,32,16.7,13.61,38.91,16.74,4.98,12.84,8366,8192,4096,2048,1524325997.2109241
FFT,float64,8192,8192,8192,128,1,NCCL,32,12.8,7.47,15.23,17.45,2.5,21.23,1327,8192,4096,2048,1924871878.9222379
FFT,float64,8192,8192,8192,1,256,NCCL,64,28.12,10.76,35.13,26.85,3.07,15.51,5489,8192,4096,2048,1935560501.09268
FFT,float64,8192,8192,8192,256,1,NCCL,64,27.85,8.14,20.51,11.4,2.63,13.76,3978,8192,4096,2048,1324408202.435894
FFT,float64,8192,8192,8192,128,2,NCCL,64,25.88,11.39,27.62,27.63,3.44,24.91,5544,8192,4096,2048,1863818768.7726026
FFT,float64,8192,8192,8192,2,128,NCCL,64,18.95,7.27,26.52,20.69,1.96,15.47,5212,8192,4096,2048,1145759363.1217608
FFT,float64,16384,16384,16384,1,4,NCCL,1,25.54,7.4,38.58,22.73,1.78,21.52,6781,16384,8192,4096,1666343983.618095
FFT,float64,16384,16384,16384,4,1,NCCL,1,29.39,13.59,36.35,26.15,4.71,22.0,6935,16384,8192,4096,1828923795.8793225
FFT,float64,16384,16384,16384,2,2,NCCL,1,26.39,9.04,22.66,26.81,1.09,11.59,8443,16384,8192,4096,1392268272.238733
FFT,float64,16384,16384,16384,2,4,NCCL,2,25.77,12.43,37.69,18.09,4.86,13.87,7756,16384,8192,4096,1320016731.160073
FFT,float64,16384,16384,16384,4,2,NCCL,2,17.94,9.13,31.72,26.22,3.73,13.33,5960,16384,8192,4096,1306147685.836945
FFT,float64,16384,16384,16384,8,1,NCCL,2,25.54,12.58,23.09,19.23,3.9,20.53,9021,16384,8192,4096,1528071892.284441
FFT,float64,16384,16384,16384,1,8,NCCL,2,22.19,14.4,38.96,28.15,2.51,12.56,6630,16384,8192,4096,1673418815.600963
FFT,float64,16384,16384,16384,4,4,NCCL,4,27.95,13.68,15.97,25.92,4.07,15.65,7545,16384,8192,4096,1067126695.3072371
FFT,float64,16384,16384,16384,8,2,NCCL,4,25.08,12.7,19.64,22.88,3.37,15.39,8964,16384,8192,4096,1915877271.5828996
FFT,float64,16384,16384,16384,2,8,NCCL,4,17.36,12.77,21.6,26.61,4.95,19.22,6760,16384,8192,4096,1580811910.6651716
FFT,float64,16384,16384,16384,1,16,NCCL,4,29.37,11.01,18.84,10.13,1.86,19.31,6021,16384,8192,4096,1670201535.8215075
FFT,float64,16384,16384,16384,16,1,NCCL,4,14.74,10.93,38.99,16.51,1.13,23.03,5813,16384,8192,4096,1445311136.6553752
FFT,float64,16384,16384,16384,8,4,NCCL,8,13.34,11.44,21.9,15.75,4.02,13.92,6317,16384,8192,4096,1569504985.2015605
FFT,float64,16384,16384,16384,4,8,NCCL,8,14.71,6.02,32.35,18.71,1.33,24.53,6026,16384,8192,4096,1397367907.6367738
FFT,float64,16384,16384,16384,1,32,NCCL,8,10.17,8.01,23.99,11.63,2.6,11.3,2636,16384,8192,4096,1852507174.9883542
FFT,float64,16384,16384,16384,32,1,NCCL,8,17.44,9.26,26.18,16.86,1.51,12.33,8609,16384,8192,4096,1652023269.0954938
FFT,float64,16384,16384,16384,8,16,NCCL,32,12.83,8.04,18.52,17.88,1.23,16.78,4112,16384,8192,4096,1200450725.7094169
FFT,float64,16384,16384,16384,16,8,NCCL,32,22.77,12.24,19.85,19.22,3.98,23.51,2481,16384,8192,4096,1479778355.925037
FFT,float64,16384,16384,16384,1,64,NCCL,16,11.4,13.46,35.29,16.94,4.44,21.37,1740,16384,8192,4096,1813297771.1155796
FFT,float64,16384,16384,16384,64,1,NCCL,16,21.76,9.82,29.67,24.1,3.69,22.49,6244,16384,8192,4096,1169932009.808004
FFT,float64,16384,16384,16384,16,16,NCCL,64,22.96,9.35,19.12,20.01,1.01,16.25,6517,16384,8192,4096,1942514948.997558
FFT,float64,16384,16384,16384,1,128,NCCL,32,15.83,7.5,30.72,25.83,3.42,17.33,1217,16384,8192,4096,1465973296.9592013
FFT,float64,16384,16384,16384,128,1,NCCL,32,24.67,9.3,36.17,18.16,1.99,13.42,7455,16384,8192,4096,1207638416.710747
FFT,float64,16384,16384,16384,1,256,NCCL,64,27.59,5.35,19.14,14.49,4.09,22.76,6257,16384,8192,4096,1936927127.7292376
FFT,float64,16384,16384,16384,256,1,NCCL,64,28.48,14.43,28.79,26.68,3.92,11.14,9371,16384,8192,4096,1840919635.945242
FFT,float64,16384,16384,16384,128,2,NCCL,64,22.24,9.28,29.31,15.37,4.93,16.53,8409,16384,8192,4096,1253519231.137519
FFT,float64,16384,16384,16384,2,128,NCCL,64,11.19,8.9,21.07,15.59,2.82,16.11,3053,16384,8192,4096,1623344415.7363753
IFFT,float32,1024,1024,1024,1,4,NCCL,1,24.68,12.12,30.13,12.39,1.29,12.98,9576,1024,512,256,1290482935.9829369
IFFT,float32,1024,1024,1024,4,1,NCCL,1,29.66,14.1,27.05,12.38,3.34,19.71,1940,1024,512,256,1478463863.6338382
IFFT,float32,1024,1024,1024,2,2,NCCL,1,28.64,12.04,37.33,27.15,3.95,15.56,8196,1024,512,256,1827609828.4383712
IFFT,float32,1024,1024,1024,2,4,NCCL,2,23.68,9.91,17.22,13.92,4.15,19.28,8766,1024,512,256,1807036361.2667022
IFFT,float32,1024,1024,1024,4,2,NCCL,2,22.31,6.21,15.02,21.59,4.58,13.15,4183,1024,512,256,1821355184.6512804
IFFT,float32,1024,1024,1024,8,1,NCCL,2,28.75,12.06,19.71,21.64,4.95,16.28,3509,1024,512,256,1282785726.1968884
IFFT,float32,1024,1024,1024,1,8,NCCL,2,25.41,14.19,20.85,27.04,2.87,20.85,8090,1024,512,256,1264875719.738055
IFFT,float32,1024,1024,1024,4,4,NCCL,4,13.21,14.18,31.28,13.73,1.66,12.21,9733,1024,512,256,1701106268.5733516
IFFT,float32,1024,1024,1024,8,2,NCCL,4,12.41,12.54,36.59,18.24,1.43,22.48,6133,1024,512,256,1790846413.7317758
IFFT,float32,1024,1024,1024,2,8,NCCL,4,26.05,8.5,26.59,10.5,3.39,16.21,8782,1024,512,256,1472464546.913064
IFFT,float32,1024,1024,1024,1,16,NCCL,4,23.49,14.75,16.58,26.77,3.26,23.77,1717,1024,512,256,1085814517.6233647
IFFT,float32,1024,1024,1024,16,1,NCCL,4,16.17,5.38,27.92,24.1,4.93,16.33,1002,1024,512,256,1696111171.281993
IFFT,float32,1024,1024,1024,8,4,NCCL,8,28.07,5.39,29.34,26.62,3.43,12.5,6350,1024,512,256,1264731752.850183
IFFT,float32,1024,1024,1024,4,8,NCCL,8,28.22,8.03,30.46,17.13,2.22,21.91,2231,1024,512,256,1166075172.7126644
IFFT,float32,1024,1024,1024,1,32,NCCL,8,20.5,12.0,20.54,14.78,3.49,15.01,8446,1024,512,256,1430667478.143847
IFFT,float32,1024,1024,1024,32,1,NCCL,8,17.45,12.16,27.34,10.51,1.99,22.37,4282,1024,512,256,1346612043.6453295
IFFT,float32,1024,1024,1024,8,16,NCCL,32,22.2,5.06,19.46,10.46,4.87,11.02,6977,1024,512,256,1325731920.5320334
IFFT,float32,1024,1024,1024,16,8,NCCL,32,11.98,7.08,15.34,27.65,1.84,13.25,5157,1024,512,256,1597912486.8323617
IFFT,float32,1024,1024,1024,1,64,NCCL,16,21.47,8.47,32.71,29.72,3.23,19.51,4458,1024,512,256,1809091680.1058106
IFFT,float32,1024,1024,1024,64,1,NCCL,16,15.73,6.07,38.64,29.41,4.37,20.4,5777,1024,512,256,1763750305.6342359
IFFT,float32,1024,1024,1024,16,16,NCCL,64,12.89,9.03,34.08,29.93,2.32,21.13,9936,1024,512,256,1277494505.5792496
IFFT,float32,1024,1024,1024,1,128,NCCL,32,19.75,8.47,30.43,18.38,3.82,20.2,1840,1024,512,256,1578191034.5624866
IFFT,float32,1024,1024,1024,128,1,NCCL,32,13.51,6.37,23.12,25.9,4.95,18.89,1720,1024,512,256,1570841966.3480773
IFFT,float32,1024,1024,1024,1,256,NCCL,64,10.93,6.0,29.13,25.32,1.02,22.08,5739,1024,512,256,1668854199.476035
IFFT,float32,1024,1024,1024,256,1,NCCL,64,29.51,13.6,28.49,13.35,3.36,24.02,8115,1024,512,256,1472293716.246322
IFFT,float32,1024,1024,1024,128,2,NCCL,64,14.9,9.17,28.99,12.55,2.05,15.74,9022,1024,512,256,1502376345.2360852
IFFT,float32,1024,1024,1024,2,128,NCCL,64,10.15,13.49,34.72,23.75,1.17,13.27,4800,1024,512,256,1111753105.9749746
IFFT,float32,2048,2048,2048,1,4,NCCL,1,29.17,8.44,39.4,25.86,2.38,23.77,2287,2048,1024,512,1361760733.7101667
IFFT,float32,2048,2048,2048,4,1,NCCL,1,14.75,6.83,23.33,24.17,1.16,18.49,7705,2048,1024,512,1715370883.3799238
IFFT,float32,2048,2048,2048,2,2,NCCL,1,29.8,11.96,36.46,18.34,1.15,17.94,2618,2048,1024,512,1909838521.5364447
IFFT,float32,2048,2048,2048,2,4,NCCL,2,20.9,11.33,39.36,23.85,4.45,24.58,3405,2048,1024,512,1004436656.1841308
IFFT,float32,2048,2048,2048,4,2,NCCL,2,26.2,7.91,19.08,16.35,2.7,12.22,1838,2048,1024,512,1224304642.107688
IFFT,float32,2048,2048,2048,8,1,NCCL,2,22.88,6.51,28.16,17.28,1.95,15.55,9031,2048,1024,512,1419949620.6825545
IFFT,float32,2048,2048,2048,1,8,NCCL,2,26.93,12.41,22.67,14.06,2.0,13.76,8441,2048,1024,512,1177104563.468312
IFFT,float32,2048,2048,2048,4,4,NCCL,4,20.01,5.97,37.5,22.65,2.31,22.15,8097,2048,1024,512,1130428576.2432895
IFFT,float32,2048,2048,2048,8,2,NCCL,4,10.85,11.5,34.41,22.8,4.7,24.29,5199,2048,1024,512,1806945834.7838745
IFFT,float32,2048,2048,2048,2,8,NCCL,4,16.55,10.46,34.59,22.11,2.66,13.61,3346,2048,1024,512,1853461675.727883
IFFT,float32,2048,2048,2048,1,16,NCCL,4,12.94,6.98,27.81,23.9,4.65,13.16,7565,2048,1024,512,1302775027.4488113
IFFT,float32,2048,2048,2048,16,1,NCCL,4,19.2,11.41,33.97,18.15,4.57,18.69,2384,2048,1024,512,1218596664.4546072
IFFT,float32,2048,2048,2048,8,4,NCCL,8,12.25,10.03,32.87,27.83,4.72,16.07,1536,2048,1024,512,1524309696.2677171
IFFT,float32,2048,2048,2048,4,8,NCCL,8,27.49,9.23,29.51,19.62,2.96,19.58,8847,2048,1024,512,1792701909.6949534
IFFT,float32,2048,2048,2048,1,32,NCCL,8,10.8,8.45,16.23,10.78,4.81,17.04,3336,2048,1024,512,1102866384.1068518
IFFT,float32,2048,2048,2048,32,1,NCCL,8,21.12,14.6,33.84,12.75,3.64,13.01,6638,2048,1024,512,1337765010.1010833
IFFT,float32,2048,2048,2048,8,16,NCCL,32,21.8,12.18,39.53,16.98,4.43,22.07,2491,2048,1024,512,1856391495.380032
IFFT,float32,2048,2048,2048,16,8,NCCL,32,14.49,13.15,18.2,27.93,2.0,23.98,1840,2048,1024,512,1287419796.2620926
IFFT,float32,2048,2048,2048,1,64,NCCL,16,29.43,6.42,37.8,20.95,1.13,19.64,5236,2048,1024,512,1771318151.9981258
IFFT,float32,2048,2048,2048,64,1,NCCL,16,21.6,6.36,34.04,17.73,4.24,15.9,7775,2048,1024,512,1710553459.5828173
IFFT,float32,2048,2048,2048,16,16,NCCL,64,19.12,6.27,16.54,25.35,1.47,22.67,8685,2048,1024,512,1894043446.2261899
IFFT,float32,2048,2048,2048,1,128,NCCL,32,11.42,12.14,31.14,14.76,4.0,22.56,1744,2048,1024,512,1113247308.7515986
IFFT,float32,2048,2048,2048,128,1,NCCL,32,15.65,8.63,34.03,14.95,4.92,12.79,4591,2048,1024,512,1450016654.451297
IFFT,float32,2048,2048,2048,1,256,NCCL,64,29.83,7.9,30.34,28.63,4.27,17.95,2356,2048,1024,512,1920573264.8630748
IFFT,float32,2048,2048,2048,256,1,NCCL,64,20.11,10.76,36.41,18.62,3.84,24.18,2590,2048,1024,512,1348108579.8496864
IFFT,float32,2048,2048,2048,128,2,NCCL,64,13.07,13.29,38.72,21.72,1.77,16.3,6481,2048,1024,512,1019463491.9249979
IFFT,float32,2048,2048,2048,2,128,NCCL,64,10.99,5.04,37.2,11.48,1.43,12.48,6175,2048,1024,512,1560156398.241307
IFFT,float32,4096,4096,4096,1,4,NCCL,1,28.45,11.93,33.88,10.57,4.59,23.36,1498,4096,2048,1024,1970696684.947201
IFFT,float32,4096,4096,4096,4,1,NCCL,1,13.27,5.64,28.87,12.64,1.97,19.47,9235,4096,2048,1024,1775356175.6199553
IFFT,float32,4096,4096,4096,2,2,NCCL,1,17.71,6.53,35.53,23.37,1.64,19.12,2155,4096,2048,1024,1400194972.8679328
IFFT,float32,4096,4096,4096,2,4,NCCL,2,24.86,8.26,28.42,28.69,2.61,19.61,8520,4096,2048,1024,1733038491.910708
IFFT,float32,4096,4096,4096,4,2,NCCL,2,15.2,8.75,20.97,29.29,2.93,15.52,1052,4096,2048,1024,1661379501.7921069
IFFT,float32,4096,4096,4096,8,1,NCCL,2,22.1,12.07,22.8,24.98,3.08,14.73,8006,4096,2048,1024,1386267634.5238996
IFFT,float32,4096,4096,4096,1,8,NCCL,2,27.82,11.11,32.41,22.49,2.25,13.2,7881,4096,2048,1024,1664609450.0658422
IFFT,float32,4096,4096,4096,4,4,NCCL,4,12.13,7.65,30.64,19.19,4.18,21.87,3901,4096,2048,1024,1835012008.036817
IFFT,float32,4096,4096,4096,8,2,NCCL,4,29.99,10.46,36.9,16.2,3.74,17.66,9024,4096,2048,1024,1492332364.118434
IFFT,float32,4096,4096,4096,2,8,NCCL,4,16.21,10.78,38.62,23.42,1.9,17.87,9633,4096,2048,1024,1422904895.7857518
IFFT,float32,4096,4096,4096,1,16,NCCL,4,14.23,14.11,26.22,18.01,3.63,23.29,1757,4096,2048,1024,1527131231.2087739
IFFT,float32,4096,4096,4096,16,1,NCCL,4,13.52,5.43,27.97,24.38,1.54,21.79,3562,4096,2048,1024,1600978140.124673
IFFT,float32,4096,4096,4096,8,4,NCCL,8,10.26,7.09,26.41,15.24,2.36,20.02,1882,4096,2048,1024,1379017333.011485
IFFT,float32,4096,4096,4096,4,8,NCCL,8,27.31,11.57,31.08,29.82,4.93,12.08,8517,4096,2048,1024,1596558249.4244564
IFFT,float32,4096,4096,4096,1,32,NCCL,8,11.22,7.53,19.26,15.74,2.2,12.25,8708,4096,2048,1024,1317156057.3759794
IFFT,float32,4096,4096,4096,32,1,NCCL,8,12.43,9.27,31.33,20.38,3.74,22.1,1555,4096,2048,1024,1956207675.29079
IFFT,float32,4096,4096,4096,8,16,NCCL,32,13.7,11.41,28.79,11.75,4.24,20.92,2258,4096,2048,1024,1969851707.0851312
IFFT,float32,4096,4096,4096,16,8,NCCL,32,17.78,14.61,36.78,19.63,1.56,19.07,9231,4096,2048,1024,1059101105.5781934
IFFT,float32,4096,4096,4096,1,64,NCCL,16,19.88,14.4,27.85,27.66,4.77,16.49,7705,4096,2048,1024,1764598082.7629144
IFFT,float32,4096,4096,4096,64,1,NCCL,16,14.56,12.75,22.22,21.88,2.55,24.9,7723,4096,2048,1024,1963151743.1046333
IFFT,float32,4096,4096,4096,16,16,NCCL,64,16.96,12.26,31.81,24.12,2.78,20.5,4427,4096,2048,1024,1435000497.0511246
IFFT,float32,4096,4096,4096,1,128,NCCL,32,14.45,14.02,15.36,10.13,3.76,14.45,3154,4096,2048,1024,1788570957.0259895
IFFT,float32,4096,4096,4096,128,1,NCCL,32,18.73,8.29,25.08,26.48,1.66,17.76,2166,4096,2048,1024,1791619688.0993638
IFFT,float32,4096,4096,4096,1,256,NCCL,64,22.08,13.38,24.89,28.47,2.1,12.01,2208,4096,2048,1024,1754204962.297484
IFFT,float32,4096,4096,4096,256,1,NCCL,64,17.71,11.99,34.43,14.57,4.43,14.97,7257,4096,2048,1024,1316707514.1008744
IFFT,float32,4096,4096,4096,128,2,NCCL,64,20.2,12.14,33.0,23.69,4.37,13.46,6538,4096,2048,1024,1416396428.3937368
IFFT,float32,4096,4096,4096,2,128,NCCL,64,19.85,10.84,21.79,14.62,3.69,17.26,7115,4096,2048,1024,1498571720.279385
IFFT,float32,8192,8192,8192,1,4,NCCL,1,14.72,14.73,30.03,15.93,4.59,17.79,6589,8192,4096,2048,1630624653.298318
IFFT,float32,8192,8192,8192,4,1,NCCL,1,22.38,8.7,37.53,11.73,3.44,22.53,8693,8192,4096,2048,1490162002.5575223
IFFT,float32,8192,8192,8192,2,2,NCCL,1,21.5,8.58,38.92,10.25,2.03,24.66,3208,8192,4096,2048,1934606125.7246232
IFFT,float32,8192,8192,8192,2,4,NCCL,2,25.1,11.19,19.26,19.77,4.31,16.38,4333,8192,4096,2048,1958251335.5719104
IFFT,float32,8192,8192,8192,4,2,NCCL,2,12.29,8.54,37.39,28.2,1.25,15.72,2664,8192,4096,2048,1258677360.3570404
IFFT,float32,8192,8192,8192,8,1,NCCL,2,22.96,9.35,36.05,16.83,3.96,15.15,9148,8192,4096,2048,1288643740.3396
IFFT,float32,8192,8192,8192,1,8,NCCL,2,21.06,5.0,33.59,27.66,2.97,23.33,1922,8192,4096,2048,1089928906.253962
IFFT,float32,8192,8192,8192,4,4,NCCL,4,11.17,9.65,20.41,25.23,1.69,17.25,3764,8192,4096,2048,1986442340.815251
IFFT,float32,8192,8192,8192,8,2,NCCL,4,15.65,6.8,15.44,19.07,3.09,14.12,8899,8192,4096,2048,1326530019.54352
IFFT,float32,8192,8192,8192,2,8,NCCL,4,11.46,11.81,18.12,16.38,2.12,11.2,5729,8192,4096,2048,1034754576.6536278
IFFT,float32,8192,8192,8192,1,16,NCCL,4,17.88,14.63,32.52,24.51,2.23,12.29,2258,8192,4096,2048,1504164739.0788136
IFFT,float32,8192,8192,8192,16,1,NCCL,4,28.23,7.73,29.21,13.39,4.95,24.48,5860,8192,4096,2048,1609620505.1926365
IFFT,float32,8192,8192,8192,8,4,NCCL,8,15.19,14.61,15.8,14.02,4.81,18.25,3088,8192,4096,2048,1134176976.5483124
IFFT,float32,8192,8192,8192,4,8,NCCL,8,14.96,9.8,21.37,13.05,4.17,18.0,1016,8192,4096,2048,1252837097.6347544
IFFT,float32,8192,8192,8192,1,32,NCCL,8,23.45,6.24,19.89,24.79,2.52,13.92,2654,8192,4096,2048,1963151739.1042902
IFFT,float32,8192,8192,8192,32,1,NCCL,8,14.48,14.7,21.35,25.86,2.14,17.7,1444,8192,4096,2048,1507705370.2757378
IFFT,float32,8192,8192,8192,8,16,NCCL,32,23.43,14.85,34.86,10.55,2.54,16.98,1213,8192,4096,2048,1505407590.3687053
IFFT,float32,8192,8192,8192,16,8,NCCL,32,21.45,7.85,25.88,24.23,4.87,24.02,1167,8192,4096,2048,1557530976.7734795
IFFT,float32,8192,8192,8192,1,64,NCCL,16,17.9,12.46,30.53,19.61,3.27,18.78,3113,8192,4096,2048,1311969338.0281305
IFFT,float32,8192,8192,8192,64,1,NCCL,16,24.97,6.16,23.55,10.78,3.9,11.17,6121,8192,4096,2048,1808968260.2771158
IFFT,float32,8192,8192,8192,16,16,NCCL,64,27.85,7.4,18.42,18.21,2.85,14.36,7092,8192,4096,2048,1323168884.815788
IFFT,float32,8192,8192,8192,1,128,NCCL,32,12.43,5.8,22.99,11.7,2.25,17.08,4185,8192,4096,2048,1867527698.4822488
IFFT,float32,8192,8192,8192,128,1,NCCL,32,21.93,11.41,32.24,19.98,1.08,22.61,2459,8192,4096,2048,1431948209.5783625
IFFT,float32,8192,8192,8192,1,256,NCCL,64,26.07,13.61,27.09,25.72,3.25,23.59,8502,8192,4096,2048,1257513494.764318
IFFT,float32,8192,8192,8192,256,1,NCCL,64,11.68,13.93,32.25,17.81,2.52,14.68,7045,8192,4096,2048,1888674497.0820808
IFFT,float32,8192,8192,8192,128,2,NCCL,64,18.47,11.9,27.56,17.74,3.67,17.41,9734,8192,4096,2048,1382895699.6792085
IFFT,float32,8192,8192,8192,2,128,NCCL,64,19.46,13.83,16.28,16.51,2.77,21.76,2238,8192,4096,2048,1556862416.4129872
IFFT,float32,16384,16384,16384,1,4,NCCL,1,14.5,5.49,16.42,20.54,2.74,16.31,7564,16384,8192,4096,1183983727.7308578
IFFT,float32,16384,16384,16384,4,1,NCCL,1,23.95,8.84,25.83,27.68,3.62,16.04,7652,16384,8192,4096,1750133924.1499705
IFFT,float32,16384,16384,16384,2,2,NCCL,1,27.29,11.58,38.07,18.51,3.04,23.65,8412,16384,8192,4096,1146179159.6285806
IFFT,float32,16384,16384,16384,2,4,NCCL,2,15.55,5.57,35.88,21.83,2.56,22.78,5759,16384,8192,4096,1504202895.9569907
IFFT,float32,16384,16384,16384,4,2,NCCL,2,29.45,14.73,32.24,29.2,2.21,22.48,2277,16384,8192,4096,1914280401.2507224
IFFT,float32,16384,16384,16384,8,1,NCCL,2,15.3,10.64,39.32,13.34,3.23,16.07,5903,16384,8192,4096,1796899916.2304819
IFFT,float32,16384,16384,16384,1,8,NCCL,2,14.76,9.19,22.99,12.7,1.84,18.35,3020,16384,8192,4096,1110217824.57853
IFFT,float32,16384,16384,16384,4,4,NCCL,4,28.96,12.62,35.32,14.91,2.13,13.06,1291,16384,8192,4096,1951369945.101552
IFFT,float32,16384,16384,16384,8,2,NCCL,4,15.36,7.8,31.49,19.65,1.21,14.11,6175,16384,8192,4096,1312703066.6184623
IFFT,float32,16384,16384,16384,2,8,NCCL,4,26.21,6.63,15.31,12.46,1.39,22.18,9057,16384,8192,4096,1096987283.908621
