function,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_div,last_time,generated_code,argument_size,output_size,temp_size,flops
FFT,float64,4096,4096,4096,1,8,NCCL,2,20.56,8.15,32.67,25.28,2.5,19.87,8158,4096,2048,1024,1738058211.8157253
FFT,float64,4096,4096,4096,4,4,NCCL,4,29.92,8.05,19.49,28.82,4.67,20.18,8977,4096,2048,1024,1663335412.1854544
FFT,float64,4096,4096,4096,8,2,NCCL,4,15.31,14.86,26.47,18.37,4.98,24.29,4123,4096,2048,1024,1808627813.3419702
FFT,float64,4096,4096,4096,2,8,NCCL,4,28.34,7.26,25.87,23.27,2.71,20.05,8234,4096,2048,1024,1503883304.0008473
FFT,float64,4096,4096,4096,1,16,NCCL,4,25.25,12.25,28.83,12.92,2.03,14.29,2245,4096,2048,1024,1706751391.4169955
FFT,float64,4096,4096,4096,16,1,NCCL,4,10.32,14.9,24.19,26.1,2.49,24.49,3837,4096,2048,1024,1779194187.7361164
FFT,float64,4096,4096,4096,8,4,NCCL,8,11.86,14.04,29.95,29.75,3.85,20.75,9113,4096,2048,1024,1822176867.989714
FFT,float64,4096,4096,4096,4,8,NCCL,8,13.91,8.34,36.33,18.19,2.63,13.31,1272,4096,2048,1024,1362182506.6148715
FFT,float64,4096,4096,4096,1,32,NCCL,8,27.41,14.32,37.29,14.09,3.85,18.39,6583,4096,2048,1024,1453296836.9575348
FFT,float64,4096,4096,4096,32,1,NCCL,8,21.1,9.6,19.03,28.42,2.16,13.27,5612,4096,2048,1024,1677860523.931358
FFT,float64,4096,4096,4096,8,16,NCCL,32,27.72,8.27,33.92,11.33,3.52,13.0,9567,4096,2048,1024,1641633508.4154043
FFT,float64,4096,4096,4096,16,8,NCCL,32,18.93,8.91,38.84,28.29,4.26,16.84,2523,4096,2048,1024,1126589913.4110298
FFT,float64,4096,4096,4096,1,64,NCCL,16,26.8,8.71,19.75,20.76,1.54,15.52,6798,4096,2048,1024,1779678125.7683678
FFT,float64,4096,4096,4096,64,1,NCCL,16,12.35,9.52,38.9,14.81,3.25,13.2,5358,4096,2048,1024,1962417399.0075173
FFT,float64,4096,4096,4096,16,16,NCCL,64,19.05,12.62,16.8,28.05,1.81,17.23,7432,4096,2048,1024,1303344147.519391
FFT,float64,4096,4096,4096,1,128,NCCL,32,15.84,7.88,33.55,28.01,4.49,19.37,3887,4096,2048,1024,1612195445.150124
FFT,float64,4096,4096,4096,128,1,NCCL,32,25.87,7.52,36.95,26.45,4.53,13.68,8420,4096,2048,1024,1782252479.849883
FFT,float64,4096,4096,4096,1,256,NCCL,64,10.93,14.82,30.59,24.77,3.02,13.15,5569,4096,2048,1024,1308459537.6263528
FFT,float64,4096,4096,4096,256,1,NCCL,64,21.57,8.08,38.22,13.99,4.96,16.44,9935,4096,2048,1024,1430562142.9669979
FFT,float64,4096,4096,4096,128,2,NCCL,64,14.83,10.37,39.3,29.91,2.78,19.45,1265,4096,2048,1024,1552185957.7259097
FFT,float64,4096,4096,4096,2,128,NCCL,64,10.26,8.39,16.41,19.23,2.18,17.34,8448,4096,2048,1024,1461278640.2974758
FFT,float64,8192,8192,8192,1,4,NCCL,1,22.65,9.44,27.24,25.48,3.5,11.84,5302,8192,4096,2048,1430536726.7234778
FFT,float64,8192,8192,8192,4,1,NCCL,1,19.39,5.38,34.91,28.39,3.31,14.26,7081,8192,4096,2048,1319993387.4047728
FFT,float64,8192,8192,8192,2,2,NCCL,1,20.39,10.75,39.29,15.71,2.53,16.8,8345,8192,4096,2048,1789882709.4063997
FFT,float64,8192,8192,8192,2,4,NCCL,2,16.55,5.07,38.25,18.86,3.19,15.43,6592,8192,4096,2048,1049907816.6414299
FFT,float64,8192,8192,8192,4,2,NCCL,2,19.4,10.2,22.75,11.65,4.16,16.71,5663,8192,4096,2048,1580312910.086885
FFT,float64,8192,8192,8192,8,1,NCCL,2,12.94,11.89,33.3,16.45,4.51,19.82,4368,8192,4096,2048,1670995315.8472095
FFT,float64,8192,8192,8192,1,8,NCCL,2,26.49,9.95,19.89,11.43,1.91,13.71,3697,8192,4096,2048,1076786127.7613125
FFT,float64,8192,8192,8192,4,4,NCCL,4,25.77,14.43,31.74,24.44,4.2,13.26,4887,8192,4096,2048,1341645221.5792637
FFT,float64,8192,8192,8192,8,2,NCCL,4,10.35,12.89,17.48,20.49,3.68,16.38,2444,8192,4096,2048,1926837708.9284673
FFT,float64,8192,8192,8192,2,8,NCCL,4,27.17,7.4,38.86,26.89,2.83,21.96,2248,8192,4096,2048,1428577750.2548704
FFT,float64,8192,8192,8192,1,16,NCCL,4,13.05,14.02,38.27,12.31,3.4,14.41,7979,8192,4096,2048,1323631462.5746953
FFT,float64,8192,8192,8192,16,1,NCCL,4,27.94,11.11,33.54,19.61,1.11,20.8,8100,8192,4096,2048,1213055619.232789
FFT,float64,8192,8192,8192,8,4,NCCL,8,15.61,6.16,32.25,26.96,1.41,23.36,2524,8192,4096,2048,1774877344.4349484
FFT,float64,8192,8192,8192,4,8,NCCL,8,26.54,12.78,34.14,25.49,1.9,13.27,7238,8192,4096,2048,1955583626.6472569
FFT,float64,8192,8192,8192,1,32,NCCL,8,20.91,13.52,34.71,19.35,1.72,20.44,9391,8192,4096,2048,1453229277.1751745
FFT,float64,8192,8192,8192,32,1,NCCL,8,10.56,8.63,25.89,27.77,2.38,23.22,5232,8192,4096,2048,1097680148.2128568
FFT,float64,8192,8192,8192,8,16,NCCL,32,21.77,5.95,29.08,13.2,2.31,19.84,2961,8192,4096,2048,1283208376.9443812
FFT,float64,8192,8192,8192,16,8,NCCL,32,27.33,11.5,16.5,17.44,1.26,12.43,8093,8192,4096,2048,1896772374.6278548
FFT,float64,8192,8192,8192,1,64,NCCL,16,12.49,12.65,31.91,16.22,2.34,20.32,8464,8192,4096,2048,1002215458.4415792
FFT,float64,8192,8192,8192,64,1,NCCL,16,15.69,11.83,35.04,12.08,4.97,21.71,8360,8192,4096,2048,1088568053.474058
FFT,float64,8192,8192,8192,16,16,NCCL,64,19.1,10.69,20.74,15.03,3.24,19.56,6433,8192,4096,2048,1809062712.4905658
FFT,float64,8192,8192,8192,1,128,NCCL,32,21.24,14.97,18.46,25.49,4.75,12.87,8672,8192,4096,2048,1103344192.3178804
FFT,float64,8192,8192,8192,128,1,NCCL,32,27.66,8.68,17.03,27.42,1.48,11.75,9412,8192,4096,2048,1447765026.4865875
FFT,float64,8192,8192,8192,1,256,NCCL,64,21.03,13.62,19.02,24.44,2.15,20.11,1402,8192,4096,2048,1087758834.6081464
FFT,float64,8192,8192,8192,256,1,NCCL,64,22.32,6.95,20.35,29.15,1.44,17.97,3473,8192,4096,2048,1346793799.634158
FFT,float64,8192,8192,8192,128,2,NCCL,64,17.54,12.12,39.32,26.69,2.82,24.19,9846,8192,4096,2048,1683080863.0674644
FFT,float64,8192,8192,8192,2,128,NCCL,64,13.2,13.39,36.18,10.59,3.4,12.68,2049,8192,4096,2048,1446133831.7209063
FFT,float64,16384,16384,16384,1,4,NCCL,1,25.13,11.7,34.47,18.12,3.06,18.6,4732,16384,8192,4096,1366878606.4571908
FFT,float64,16384,16384,16384,4,1,NCCL,1,27.32,11.27,26.59,19.86,2.4,11.51,1533,16384,8192,4096,1075657163.4454465
FFT,float64,16384,16384,16384,2,2,NCCL,1,15.75,6.64,23.16,11.58,1.31,18.27,4507,16384,8192,4096,1975686562.1695356
FFT,float64,16384,16384,16384,2,4,NCCL,2,26.62,5.77,39.75,29.87,3.16,16.5,6728,16384,8192,4096,1162308808.7878325
FFT,float64,16384,16384,16384,4,2,NCCL,2,10.24,8.18,16.84,27.03,1.53,20.48,2989,16384,8192,4096,1578219598.6630373
FFT,float64,16384,16384,16384,8,1,NCCL,2,12.95,12.76,19.35,23.31,1.76,13.88,5122,16384,8192,4096,1480607298.2707844
FFT,float64,16384,16384,16384,1,8,NCCL,2,25.71,12.59,29.52,20.4,2.15,12.73,2128,16384,8192,4096,1189307435.6054068
FFT,float64,16384,16384,16384,4,4,NCCL,4,29.5,9.5,34.69,11.02,2.36,16.47,6336,16384,8192,4096,1754590945.258891
FFT,float64,16384,16384,16384,8,2,NCCL,4,23.54,8.69,33.3,24.77,1.76,24.17,3071,16384,8192,4096,1711300080.4591117
FFT,float64,16384,16384,16384,2,8,NCCL,4,22.94,11.27,38.37,16.92,2.61,17.08,1520,16384,8192,4096,1640175660.805642
FFT,float64,16384,16384,16384,1,16,NCCL,4,18.71,7.07,16.16,22.98,3.48,17.21,8263,16384,8192,4096,1769130006.6545439
FFT,float64,16384,16384,16384,16,1,NCCL,4,21.1,12.68,21.92,17.48,3.15,22.33,6000,16384,8192,4096,1104022496.6724274
FFT,float64,16384,16384,16384,8,4,NCCL,8,15.49,13.01,23.12,18.37,2.26,20.87,4597,16384,8192,4096,1080296388.1965706
FFT,float64,16384,16384,16384,4,8,NCCL,8,22.74,9.0,32.95,16.61,2.3,17.31,6908,16384,8192,4096,1706428783.723205
FFT,float64,16384,16384,16384,1,32,NCCL,8,24.57,8.13,36.62,17.6,1.78,12.06,4693,16384,8192,4096,1997683446.2230954
FFT,float64,16384,16384,16384,32,1,NCCL,8,22.94,8.05,24.61,17.94,2.91,12.39,2869,16384,8192,4096,1551927951.951712
FFT,float64,16384,16384,16384,8,16,NCCL,32,29.13,6.79,23.82,27.13,4.93,22.05,3047,16384,8192,4096,1684374152.995001
FFT,float64,16384,16384,16384,16,8,NCCL,32,15.62,13.32,15.34,27.22,4.78,19.84,4701,16384,8192,4096,1321936433.2378464
FFT,float64,16384,16384,16384,1,64,NCCL,16,16.19,9.94,31.82,22.02,3.16,23.06,4884,16384,8192,4096,1143940954.6720543
FFT,float64,16384,16384,16384,64,1,NCCL,16,23.17,13.68,22.19,25.17,4.99,17.12,7795,16384,8192,4096,1836243479.6581004
FFT,float64,16384,16384,16384,16,16,NCCL,64,14.51,13.37,30.5,15.0,2.93,12.7,4113,16384,8192,4096,1810364458.1453722
FFT,float64,16384,16384,16384,1,128,NCCL,32,17.22,10.48,22.04,23.22,3.4,24.44,5820,16384,8192,4096,1514771953.1667204
FFT,float64,16384,16384,16384,128,1,NCCL,32,23.35,5.36,20.22,29.91,3.69,12.15,4309,16384,8192,4096,1834601022.6726112
FFT,float64,16384,16384,16384,1,256,NCCL,64,16.17,5.85,36.86,23.73,3.0,13.06,5692,16384,8192,4096,1964436255.6281466
FFT,float64,16384,16384,16384,256,1,NCCL,64,29.52,5.79,38.8,27.42,2.64,12.71,6572,16384,8192,4096,1923206735.7755356
FFT,float64,16384,16384,16384,128,2,NCCL,64,22.15,11.05,26.95,13.43,4.88,15.09,4318,16384,8192,4096,1722176323.5755382
FFT,float64,16384,16384,16384,2,128,NCCL,64,22.41,6.19,29.42,24.52,2.26,21.06,9362,16384,8192,4096,1283990662.3809547
IFFT,float32,1024,1024,1024,1,4,NCCL,1,15.58,10.81,21.06,25.26,2.16,24.22,2555,1024,512,256,1226982132.7330492
IFFT,float32,1024,1024,1024,4,1,NCCL,1,18.74,11.9,16.94,27.0,3.41,12.22,8479,1024,512,256,1921382225.648026
IFFT,float32,1024,1024,1024,2,2,NCCL,1,20.32,14.69,21.98,25.24,2.9,16.34,6808,1024,512,256,1711378512.3076408
IFFT,float32,1024,1024,1024,2,4,NCCL,2,17.66,6.43,26.97,27.0,4.77,14.84,5320,1024,512,256,1020866849.3285234
IFFT,float32,1024,1024,1024,4,2,NCCL,2,12.41,5.82,30.39,27.39,4.84,16.53,2483,1024,512,256,1617579945.571793
IFFT,float32,1024,1024,1024,8,1,NCCL,2,11.83,13.58,39.74,22.89,3.79,12.74,7281,1024,512,256,1035897503.167953
IFFT,float32,1024,1024,1024,1,8,NCCL,2,10.99,8.49,27.38,25.79,1.51,15.93,3860,1024,512,256,1895114096.9409792
IFFT,float32,1024,1024,1024,4,4,NCCL,4,13.28,11.02,20.7,18.65,4.81,15.11,6302,1024,512,256,1340746180.1211083
IFFT,float32,1024,1024,1024,8,2,NCCL,4,29.97,10.25,30.57,24.47,3.39,13.87,5309,1024,512,256,1635674538.5470352
IFFT,float32,1024,1024,1024,2,8,NCCL,4,27.97,6.39,19.22,19.46,3.51,15.75,5734,1024,512,256,1712095605.5958128
IFFT,float32,1024,1024,1024,1,16,NCCL,4,19.3,11.24,32.91,29.8,3.63,15.79,3629,1024,512,256,1014680834.0542991
IFFT,float32,1024,1024,1024,16,1,NCCL,4,23.93,9.47,36.45,22.07,2.51,21.02,3276,1024,512,256,1429213221.9854324
IFFT,float32,1024,1024,1024,8,4,NCCL,8,28.19,13.93,27.03,12.64,4.23,18.17,5166,1024,512,256,1232896109.2114108
IFFT,float32,1024,1024,1024,4,8,NCCL,8,11.18,5.44,32.14,18.62,3.6,19.39,8030,1024,512,256,1087788591.46723
IFFT,float32,1024,1024,1024,1,32,NCCL,8,28.39,8.53,36.37,16.68,1.75,24.59,3660,1024,512,256,1776397824.609907
IFFT,float32,1024,1024,1024,32,1,NCCL,8,16.31,6.84,24.86,27.12,2.47,21.51,7704,1024,512,256,1742495005.5539162
IFFT,float32,1024,1024,1024,8,16,NCCL,32,26.67,8.6,37.71,21.54,2.04,13.53,1541,1024,512,256,1196432062.5631819
IFFT,float32,1024,1024,1024,16,8,NCCL,32,11.53,8.6,24.32,26.57,2.2,17.59,8795,1024,512,256,1024972483.8492361
IFFT,float32,1024,1024,1024,1,64,NCCL,16,10.7,5.85,38.57,11.39,1.09,11.71,9183,1024,512,256,1415715771.0744221
IFFT,float32,1024,1024,1024,64,1,NCCL,16,28.77,7.45,23.12,13.76,2.58,18.34,4929,1024,512,256,1965799333.4750438
IFFT,float32,1024,1024,1024,16,16,NCCL,64,14.01,10.06,17.16,10.42,3.86,11.4,8031,1024,512,256,1432961790.143762
IFFT,float32,1024,1024,1024,1,128,NCCL,32,10.82,5.03,28.28,15.98,4.38,12.06,2676,1024,512,256,1836137563.0772824
IFFT,float32,1024,1024,1024,128,1,NCCL,32,28.49,5.76,20.21,28.87,2.24,24.53,8692,1024,512,256,1746621638.3884017
IFFT,float32,1024,1024,1024,1,256,NCCL,64,19.15,7.48,27.34,25.15,3.09,13.18,5581,1024,512,256,1743598568.4907203
IFFT,float32,1024,1024,1024,256,1,NCCL,64,20.8,11.26,18.79,22.92,1.55,22.45,4833,1024,512,256,1171808872.9339771
IFFT,float32,1024,1024,1024,128,2,NCCL,64,20.64,12.75,25.06,13.66,2.23,23.46,3222,1024,512,256,1235677206.9575279
IFFT,float32,1024,1024,1024,2,128,NCCL,64,13.51,9.15,19.48,16.18,2.87,22.19,5047,1024,512,256,1329001575.0883229
IFFT,float32,2048,2048,2048,1,4,NCCL,1,23.36,10.92,21.63,21.36,3.3,24.59,2286,2048,1024,512,1100537233.111354
IFFT,float32,2048,2048,2048,4,1,NCCL,1,11.96,11.19,30.26,11.45,3.83,11.47,1747,2048,1024,512,1538556208.4861226
IFFT,float32,2048,2048,2048,2,2,NCCL,1,25.67,14.08,23.8,18.4,1.98,12.03,7223,2048,1024,512,1922068531.2050905
IFFT,float32,2048,2048,2048,2,4,NCCL,2,26.93,10.33,25.36,21.22,1.32,14.71,7741,2048,1024,512,1384873420.311092
IFFT,float32,2048,2048,2048,4,2,NCCL,2,24.87,14.19,32.27,26.88,4.89,20.85,5638,2048,1024,512,1192090793.73068
IFFT,float32,2048,2048,2048,8,1,NCCL,2,17.28,12.38,26.22,11.9,1.35,20.97,1372,2048,1024,512,1407397998.015949
IFFT,float32,2048,2048,2048,1,8,NCCL,2,10.4,10.71,23.14,18.29,1.18,13.29,4769,2048,1024,512,1141817440.032958
IFFT,float32,2048,2048,2048,4,4,NCCL,4,29.87,13.03,19.46,25.54,1.3,21.4,1394,2048,1024,512,1391847469.399882
IFFT,float32,2048,2048,2048,8,2,NCCL,4,20.6,5.04,39.29,29.92,2.09,18.79,7491,2048,1024,512,1425354793.716708
IFFT,float32,2048,2048,2048,2,8,NCCL,4,16.53,5.83,38.56,29.72,3.97,16.06,8626,2048,1024,512,1278854246.9689705
IFFT,float32,2048,2048,2048,1,16,NCCL,4,25.92,5.39,37.44,16.98,1.11,24.65,5083,2048,1024,512,1807022683.727386
IFFT,float32,2048,2048,2048,16,1,NCCL,4,11.64,7.52,24.62,13.93,1.75,14.8,1449,2048,1024,512,1239282294.9233673
IFFT,float32,2048,2048,2048,8,4,NCCL,8,20.16,12.99,28.01,13.65,4.83,20.99,8731,2048,1024,512,1410394366.881783
IFFT,float32,2048,2048,2048,4,8,NCCL,8,10.18,5.55,34.87,12.79,2.25,23.2,5440,2048,1024,512,1760674855.3638744
IFFT,float32,2048,2048,2048,1,32,NCCL,8,18.37,10.64,16.86,18.63,1.23,23.46,5339,2048,1024,512,1930889188.435763
IFFT,float32,2048,2048,2048,32,1,NCCL,8,25.92,12.34,22.79,24.78,4.1,20.12,2045,2048,1024,512,1978044745.3135297
IFFT,float32,2048,2048,2048,8,16,NCCL,32,29.34,6.21,27.28,27.84,4.82,15.03,2240,2048,1024,512,1382751853.3490326
IFFT,float32,2048,2048,2048,16,8,NCCL,32,25.98,5.97,38.4,22.91,4.1,23.69,6021,2048,1024,512,1869790064.988994
IFFT,float32,2048,2048,2048,1,64,NCCL,16,14.0,6.99,37.71,28.69,4.78,14.88,5069,2048,1024,512,1818775904.7064424
IFFT,float32,2048,2048,2048,64,1,NCCL,16,27.25,8.11,31.35,17.14,1.51,12.53,1857,2048,1024,512,1839847613.6853356
IFFT,float32,2048,2048,2048,16,16,NCCL,64,18.89,14.96,19.83,16.39,3.42,20.12,1805,2048,1024,512,1308261793.3018842
IFFT,float32,2048,2048,2048,1,128,NCCL,32,14.98,8.24,18.49,27.13,1.43,21.53,8170,2048,1024,512,1054846535.9594691
IFFT,float32,2048,2048,2048,128,1,NCCL,32,13.49,7.64,36.38,18.92,4.86,22.79,2825,2048,1024,512,1317188378.3749232
IFFT,float32,2048,2048,2048,1,256,NCCL,64,21.61,13.39,24.7,19.8,4.4,12.53,3110,2048,1024,512,1017486870.6451318
IFFT,float32,2048,2048,2048,256,1,NCCL,64,25.62,11.09,31.57,14.53,1.01,23.91,2518,2048,1024,512,1550933526.5157537
IFFT,float32,2048,2048,2048,128,2,NCCL,64,27.16,10.21,27.35,21.41,3.64,21.04,4966,2048,1024,512,1340716186.7950764
IFFT,float32,2048,2048,2048,2,128,NCCL,64,29.16,13.5,28.84,26.94,3.87,13.29,2057,2048,1024,512,1164878259.861537
IFFT,float32,4096,4096,4096,1,4,NCCL,1,27.65,14.17,37.52,25.83,3.68,22.58,6544,4096,2048,1024,1464007116.2780085
IFFT,float32,4096,4096,4096,4,1,NCCL,1,28.57,9.35,36.95,24.3,2.04,20.33,5621,4096,2048,1024,1656450320.6772194
IFFT,float32,4096,4096,4096,2,2,NCCL,1,15.19,11.31,36.8,13.72,4.21,11.84,3284,4096,2048,1024,1466152846.7089126
IFFT,float32,4096,4096,4096,2,4,NCCL,2,11.77,8.74,23.55,17.59,2.18,12.24,4740,4096,2048,1024,1379019418.038084
IFFT,float32,4096,4096,4096,4,2,NCCL,2,28.41,11.69,15.4,29.15,2.04,17.18,4927,4096,2048,1024,1636520437.6003757
IFFT,float32,4096,4096,4096,8,1,NCCL,2,26.33,7.29,27.11,28.58,1.54,15.08,6570,4096,2048,1024,1842937722.8557796
IFFT,float32,4096,4096,4096,1,8,NCCL,2,11.46,5.24,20.24,23.21,3.13,11.63,4397,4096,2048,1024,1228173565.7725825
IFFT,float32,4096,4096,4096,4,4,NCCL,4,18.15,12.45,34.75,19.51,2.73,18.04,1944,4096,2048,1024,1125266292.6662621
IFFT,float32,4096,4096,4096,8,2,NCCL,4,14.38,11.92,26.54,16.28,4.91,16.89,8837,4096,2048,1024,1852455369.3526044
IFFT,float32,4096,4096,4096,2,8,NCCL,4,19.08,9.46,19.65,28.64,4.14,20.62,4865,4096,2048,1024,1654915457.8124022
IFFT,float32,4096,4096,4096,1,16,NCCL,4,28.54,5.81,22.55,21.47,1.19,20.02,4989,4096,2048,1024,1227499106.177282
IFFT,float32,4096,4096,4096,16,1,NCCL,4,15.0,6.08,30.38,22.11,1.35,15.78,6381,4096,2048,1024,1690018317.79102
IFFT,float32,4096,4096,4096,8,4,NCCL,8,18.44,12.54,28.29,23.56,2.84,21.39,3012,4096,2048,1024,1503166142.7238796
IFFT,float32,4096,4096,4096,4,8,NCCL,8,26.8,5.86,27.53,24.7,4.94,21.52,9848,4096,2048,1024,1184909389.5175376
IFFT,float32,4096,4096,4096,1,32,NCCL,8,25.02,6.66,22.15,11.74,3.52,16.36,5922,4096,2048,1024,1568120033.026494
IFFT,float32,4096,4096,4096,32,1,NCCL,8,19.37,14.37,36.06,28.4,1.43,15.66,9006,4096,2048,1024,1226079899.018673
IFFT,float32,4096,4096,4096,8,16,NCCL,32,29.43,6.79,32.6,29.52,2.36,18.89,8921,4096,2048,1024,1706671597.4680157
IFFT,float32,4096,4096,4096,16,8,NCCL,32,29.42,8.15,26.62,10.98,4.4,24.9,8546,4096,2048,1024,1561367011.8965516
IFFT,float32,4096,4096,4096,1,64,NCCL,16,17.13,9.0,38.95,29.6,1.9,12.0,7878,4096,2048,1024,1148184058.0726662
IFFT,float32,4096,4096,4096,64,1,NCCL,16,12.26,9.25,29.85,29.93,4.32,19.09,5496,4096,2048,1024,1481359605.64642
IFFT,float32,4096,4096,4096,16,16,NCCL,64,24.91,11.74,26.58,24.6,1.96,17.24,8314,4096,2048,1024,1041665449.7346753
IFFT,float32,4096,4096,4096,1,128,NCCL,32,16.21,8.47,23.02,21.6,3.79,20.42,1246,4096,2048,1024,1347636315.3626046
IFFT,float32,4096,4096,4096,128,1,NCCL,32,20.43,6.76,30.84,28.49,3.88,11.94,1413,4096,2048,1024,1374261394.442128
IFFT,float32,4096,4096,4096,1,256,NCCL,64,27.73,11.01,24.29,12.97,2.77,23.82,7816,4096,2048,1024,1842936277.834068
IFFT,float32,4096,4096,4096,256,1,NCCL,64,12.26,6.51,23.23,11.84,3.33,24.93,5188,4096,2048,1024,1784242151.5208797
IFFT,float32,4096,4096,4096,128,2,NCCL,64,24.7,12.7,24.16,26.55,2.11,11.35,9259,4096,2048,1024,1368256013.4895296
IFFT,float32,4096,4096,4096,2,128,NCCL,64,27.51,9.12,17.66,25.38,2.93,18.31,8817,4096,2048,1024,1265668532.017708
IFFT,float32,8192,8192,8192,1,4,NCCL,1,29.02,12.46,37.1,25.76,2.43,12.9,1758,8192,4096,2048,1315478388.4291508
IFFT,float32,8192,8192,8192,4,1,NCCL,1,18.09,5.79,35.44,17.2,3.69,17.83,8884,8192,4096,2048,1698457558.454684
IFFT,float32,8192,8192,8192,2,2,NCCL,1,17.32,9.78,23.2,26.65,2.17,19.76,3821,8192,4096,2048,1036340972.0605555
IFFT,float32,8192,8192,8192,2,4,NCCL,2,23.15,12.46,18.34,10.21,1.91,24.65,4973,8192,4096,2048,1116343765.054734
IFFT,float32,8192,8192,8192,4,2,NCCL,2,26.52,6.76,23.98,18.17,4.51,20.63,7348,8192,4096,2048,1122091490.223001
IFFT,float32,8192,8192,8192,8,1,NCCL,2,14.63,14.72,27.4,11.48,4.18,24.88,7482,8192,4096,2048,1419470806.808204
IFFT,float32,8192,8192,8192,1,8,NCCL,2,24.48,12.6,32.58,14.72,2.49,11.44,1771,8192,4096,2048,1291164550.2178416
IFFT,float32,8192,8192,8192,4,4,NCCL,4,26.88,7.18,15.96,21.72,4.18,20.16,1200,8192,4096,2048,1391365563.4874306
IFFT,float32,8192,8192,8192,8,2,NCCL,4,16.07,14.28,29.76,15.55,1.75,21.29,6511,8192,4096,2048,1653772369.9007392
IFFT,float32,8192,8192,8192,2,8,NCCL,4,16.8,7.63,15.22,22.56,4.89,18.58,1096,8192,4096,2048,1569828082.187802
IFFT,float32,8192,8192,8192,1,16,NCCL,4,21.21,12.61,37.78,25.81,3.26,15.61,8229,8192,4096,2048,1923156117.5498981
IFFT,float32,8192,8192,8192,16,1,NCCL,4,25.83,14.64,34.55,20.65,3.62,24.59,4054,8192,4096,2048,1097443333.6660855
IFFT,float32,8192,8192,8192,8,4,NCCL,8,21.88,14.91,15.59,29.5,2.69,20.65,5358,8192,4096,2048,1449591123.1781287
IFFT,float32,8192,8192,8192,4,8,NCCL,8,25.95,13.89,25.0,10.86,2.14,17.72,1823,8192,4096,2048,1040690357.6035777
IFFT,float32,8192,8192,8192,1,32,NCCL,8,25.91,13.37,21.02,19.45,4.31,15.0,2580,8192,4096,2048,1829262533.6585984
IFFT,float32,8192,8192,8192,32,1,NCCL,8,20.53,12.2,34.06,26.81,1.73,19.27,7787,8192,4096,2048,1770712996.6035695
IFFT,float32,8192,8192,8192,8,16,NCCL,32,18.32,10.72,28.89,12.22,1.18,21.1,2469,8192,4096,2048,1876536381.3560543
IFFT,float32,8192,8192,8192,16,8,NCCL,32,23.62,8.51,39.52,16.98,4.49,22.55,9906,8192,4096,2048,1029851091.531864
IFFT,float32,8192,8192,8192,1,64,NCCL,16,28.13,11.57,25.78,25.31,4.3,23.28,1511,8192,4096,2048,1807445554.185039
IFFT,float32,8192,8192,8192,64,1,NCCL,16,21.91,14.41,15.93,13.34,4.81,13.57,6372,8192,4096,2048,1227833087.1724517
IFFT,float32,8192,8192,8192,16,16,NCCL,64,19.88,9.06,28.87,13.69,1.73,11.19,4924,8192,4096,2048,1027265777.3541014
IFFT,float32,8192,8192,8192,1,128,NCCL,32,10.87,13.32,31.64,15.86,2.08,18.86,9340,8192,4096,2048,1454854401.177168
IFFT,float32,8192,8192,8192,128,1,NCCL,32,23.13,8.61,25.0,15.59,1.17,21.66,7998,8192,4096,2048,1620957518.9292529
IFFT,float32,8192,8192,8192,1,256,NCCL,64,13.46,8.95,29.25,18.21,3.58,12.21,4028,8192,4096,2048,1991337043.4331691
IFFT,float32,8192,8192,8192,256,1,NCCL,64,13.39,12.3,26.44,17.1,2.27,17.28,9454,8192,4096,2048,1430702028.2762382
IFFT,float32,8192,8192,8192,128,2,NCCL,64,18.01,8.8,24.23,21.9,2.51,13.42,7866,8192,4096,2048,1133047809.904924
IFFT,float32,8192,8192,8192,2,128,NCCL,64,18.82,9.84,27.33,18.01,1.99,13.01,6437,8192,4096,2048,1179648404.6302974
IFFT,float32,16384,16384,16384,1,4,NCCL,1,20.61,11.65,24.98,23.67,4.8,11.42,1380,16384,8192,4096,1363746822.9053435
IFFT,float32,16384,16384,16384,4,1,NCCL,1,15.35,10.74,31.78,21.02,4.14,11.31,8275,16384,8192,4096,1477042535.3764915
IFFT,float32,16384,16384,16384,2,2,NCCL,1,13.26,9.3,27.67,22.58,1.73,22.16,4950,16384,8192,4096,1655265128.471868
IFFT,float32,16384,16384,16384,2,4,NCCL,2,27.11,12.19,23.59,18.62,4.74,19.96,7028,16384,8192,4096,1427082327.2707367
IFFT,float32,16384,16384,16384,4,2,NCCL,2,23.9,10.54,20.27,14.8,2.51,11.52,4184,16384,8192,4096,1258679998.665591
IFFT,float32,16384,16384,16384,8,1,NCCL,2,24.95,5.92,15.45,24.37,3.21,21.01,4884,16384,8192,4096,1775419760.734614
IFFT,float32,16384,16384,16384,1,8,NCCL,2,13.65,14.09,33.37,11.2,3.56,21.59,7086,16384,8192,4096,1126269857.6349554
IFFT,float32,16384,16384,16384,4,4,NCCL,4,26.77,12.44,25.14,22.67,3.41,13.21,5927,16384,8192,4096,1511503987.0263824
IFFT,float32,16384,16384,16384,8,2,NCCL,4,15.06,6.24,16.14,24.43,3.63,15.28,6314,16384,8192,4096,1878014278.2977846
IFFT,float32,16384,16384,16384,2,8,NCCL,4,19.74,11.3,20.5,14.15,4.18,22.64,9827,16384,8192,4096,1824348385.2644496
